Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Country
49.996,21808.15,2153.52,6502.84,10308.42,5237.93,694.34,21801.97,663.44,371.14,56.248000000000005,267.81,40.389,12532.37,67868.71,35751.79,664.19,520.07,132.66,559.07,320.4,14037.23,1478.39,BR
50.00200000000001,23398.71,2467.31,7512.13,10335.4,5769.3,874.25,23393.42,662.17,348.64,52.84599999999998,279.73,42.365,13198.42,69878.77,35997.66,688.22,500.87,189.29,561.99,349.53,15076.97,1426.94,EN
50.00000000000001,22075.67,2262.35,6975.14,9968.1,5342.74,740.19,22069.2,625.82,337.46,54.162,260.17,41.7,12212.26,64433.84,33087.6,634.67,482.84,151.89,565.06,324.82,13979.37,1369.74,SP
49.99444444444443,20937.3,2243.0222222222224,7006.866666666667,9526.422222222222,4607.4,735.1333333333333,20931.98888888889,570.8111111111111,298.77777777777777,52.12888888888888,248.16666666666666,43.83222222222222,11483.144444444444,59918.833333333336,30251.8,558.7333333333333,401.5888888888889,141.45555555555555,547.5666666666667,298.7,13139.844444444445,1273.111111111111,GE
50.003000000000014,22614.65,2401.42,7263.97,10264.52,5314.55,787.72,22607.49,602.52,317.56,52.86200000000001,255.5,42.400999999999996,12760.29,68525.73,35239.4,687.13,508.03,160.08,570.23,316.08,14736.88,1406.05,IT
